Data;Último;Abertura;Máxima;Mínima;Var%
2011-02-23;16,745;16,721;16,770;16,659;0,14%
2011-02-22;16,721;16,689;16,745;16,643;0,22%
2011-02-21;16,684;16,638;16,744;16,615;0,34%
2011-02-18;16,628;16,629;16,744;16,575;0,08%
2011-02-17;16,615;16,764;16,787;16,615;-0,54%
2011-02-16;16,705;16,717;16,755;16,651;0,09%
2011-02-15;16,690;16,675;16,702;16,622;0,12%
2011-02-14;16,670;16,648;16,708;16,623;0,08%
2011-02-11;16,656;16,698;16,776;16,578;-0,18%
2011-02-10;16,686;16,566;16,770;16,556;0,54%
2011-02-09;16,596;16,676;16,736;16,596;-0,32%
2011-02-08;16,650;16,790;16,790;16,625;-0,83%
2011-02-07;16,789;16,740;16,808;16,708;0,32%
2011-02-04;16,735;16,682;16,787;16,635;0,31%
2011-02-03;16,683;16,682;16,734;16,645;0,01%
2011-02-02;16,681;16,627;16,689;16,619;0,20%
2011-02-01;16,648;16,674;16,682;16,605;-0,16%
2011-01-31;16,675;16,847;16,860;16,661;-0,88%
2011-01-28;16,823;16,762;16,870;16,730;0,36%
2011-01-27;16,762;16,675;16,801;16,621;0,50%
2011-01-26;16,678;16,722;16,722;16,647;-0,23%
2011-01-25;16,717;16,711;16,734;16,692;0,02%
2011-01-24;16,713;16,771;16,822;16,689;-0,30%
2011-01-21;16,764;16,728;16,796;16,678;0,16%
2011-01-20;16,738;16,720;16,770;16,655;0,20%
2011-01-19;16,705;16,760;16,760;16,661;-0,22%
2011-01-18;16,742;16,811;16,811;16,701;-0,35%
2011-01-17;16,801;16,866;16,870;16,777;-0,33%
2011-01-14;16,856;16,857;16,895;16,782;0,78%
2011-01-13;16,726;16,711;16,767;16,652;-0,03%
2011-01-12;16,731;16,832;16,832;16,722;-0,61%
2011-01-11;16,834;16,880;16,927;16,829;-0,32%
2011-01-10;16,888;16,828;16,967;16,828;0,33%
2011-01-07;16,832;16,870;16,916;16,771;-0,14%
2011-01-06;16,856;16,736;16,945;16,724;0,71%
2011-01-05;16,737;16,624;16,767;16,600;0,76%
2011-01-04;16,610;16,481;16,732;16,457;0,85%
2011-01-03;16,470;16,598;16,635;16,433;-0,75%
2010-12-31;16,595;16,595;16,595;16,595;-0,03%
2010-12-30;16,600;16,770;16,798;16,593;-1,01%
2010-12-29;16,770;16,904;16,921;16,761;-0,84%
2010-12-28;16,912;16,826;16,934;16,780;0,33%
2010-12-27;16,856;16,912;16,940;16,843;-0,31%
2010-12-24;16,909;16,909;16,909;16,892;0,04%
2010-12-23;16,903;16,983;17,025;16,885;-0,56%
2010-12-22;16,999;16,961;17,027;16,910;0,28%
2010-12-21;16,952;17,071;17,071;16,935;-0,64%
2010-12-20;17,062;17,146;17,152;17,054;-0,44%
2010-12-17;17,138;16,977;17,184;16,957;0,63%
2010-12-16;17,031;17,092;17,117;16,984;-0,38%
2010-12-15;17,096;17,003;17,100;16,934;0,74%
2010-12-14;16,971;16,942;17,004;16,877;0,21%
2010-12-13;16,935;17,069;17,104;16,932;-0,77%
2010-12-10;17,066;17,097;17,222;17,023;-0,16%
2010-12-09;17,094;16,879;17,159;16,867;1,16%
2010-12-08;16,898;16,830;16,987;16,787;0,46%
2010-12-07;16,820;16,732;16,842;16,675;0,42%
2010-12-06;16,749;16,849;16,925;16,744;-0,75%
2010-12-03;16,875;16,962;17,032;16,835;-0,50%
2010-12-02;16,960;17,055;17,079;16,955;-0,54%
2010-12-01;17,052;17,138;17,165;17,012;-0,57%
2010-11-30;17,150;17,183;17,273;17,120;-0,19%
2010-11-29;17,183;17,269;17,345;17,157;-0,50%
2010-11-26;17,269;17,355;17,385;17,230;0,34%
2010-11-25;17,211;17,218;17,265;17,169;0,01%
2010-11-24;17,210;17,353;17,353;17,176;-0,85%
2010-11-23;17,357;17,231;17,413;17,218;0,84%
2010-11-22;17,213;17,154;17,307;17,095;0,34%
2010-11-19;17,154;17,112;17,244;17,067;0,23%
2010-11-18;17,115;17,264;17,280;17,093;-0,86%
2010-11-17;17,264;17,403;17,417;17,212;-0,80%
2010-11-16;17,403;17,221;17,428;17,207;1,07%
2010-11-15;17,218;17,216;17,220;17,207;-0,01%
2010-11-12;17,219;17,158;17,279;17,107;0,36%
2010-11-11;17,158;17,076;17,238;17,046;0,48%
2010-11-10;17,076;17,007;17,176;16,982;0,41%
2010-11-09;17,007;17,003;17,040;16,892;0,02%
2010-11-08;17,003;16,788;17,020;16,788;1,30%
2010-11-05;16,785;16,696;16,843;16,696;0,51%
2010-11-04;16,700;16,843;16,885;16,685;-1,18%
2010-11-03;16,899;17,046;17,051;16,868;-0,82%
2010-11-02;17,039;17,035;17,039;17,035;0,01%
2010-11-01;17,038;17,012;17,095;16,926;0,15%
2010-10-29;17,012;17,045;17,125;16,947;-0,19%
2010-10-28;17,045;17,203;17,208;17,039;-0,92%
2010-10-27;17,203;17,033;17,252;17,018;1,00%
2010-10-26;17,033;16,958;17,100;16,932;0,44%
2010-10-25;16,958;17,059;17,140;16,944;-0,59%
2010-10-22;17,059;16,969;17,130;16,880;0,53%
2010-10-21;16,969;16,762;17,030;16,712;1,23%
2010-10-20;16,762;16,826;16,837;16,697;-0,37%
2010-10-19;16,824;16,723;17,000;16,723;0,59%
2010-10-18;16,725;16,655;16,780;16,587;0,41%
2010-10-15;16,656;16,600;16,677;16,509;0,36%
2010-10-14;16,597;16,526;16,656;16,431;0,45%
2010-10-13;16,522;16,572;16,624;16,507;-1,11%
2010-10-12;16,707;16,721;16,721;16,700;0,01%
2010-10-11;16,706;16,658;16,711;16,603;0,30%
2010-10-08;16,656;16,821;16,930;16,641;-0,93%
2010-10-07;16,812;16,782;16,900;16,667;0,18%
2010-10-06;16,782;16,633;16,896;16,614;0,88%
2010-10-05;16,636;16,977;17,017;16,625;-2,01%
2010-10-04;16,977;16,899;17,025;16,810;0,47%
2010-10-01;16,897;16,876;16,910;16,717;0,12%
2010-09-30;16,876;17,005;17,025;16,855;-0,76%
2010-09-29;17,005;17,080;17,109;16,970;-0,44%
2010-09-28;17,080;17,099;17,140;17,040;-0,11%
2010-09-27;17,099;17,124;17,145;17,053;0,06%
2010-09-24;17,088;17,224;17,235;17,064;-0,81%
2010-09-23;17,228;17,187;17,270;17,127;0,24%
2010-09-22;17,187;17,116;17,260;17,025;0,41%
2010-09-21;17,116;17,337;17,360;17,090;-1,22%
2010-09-20;17,328;17,217;17,353;17,120;0,64%
2010-09-17;17,217;17,123;17,233;17,090;0,55%
2010-09-16;17,123;17,237;17,252;17,110;-0,66%
2010-09-15;17,237;17,100;17,293;17,050;0,80%
2010-09-14;17,100;17,100;17,170;17,023;0,01%
2010-09-13;17,098;17,216;17,218;17,085;-0,70%
2010-09-10;17,218;17,200;17,242;17,153;0,10%
2010-09-09;17,201;17,252;17,273;17,183;-0,32%
2010-09-08;17,256;17,294;17,334;17,189;-0,48%
2010-09-07;17,340;17,289;17,340;17,277;0,41%
2010-09-06;17,269;17,325;17,375;17,208;-0,32%
2010-09-03;17,325;17,263;17,365;17,142;0,40%
2010-09-02;17,256;17,450;17,472;17,233;-1,11%
2010-09-01;17,450;17,547;17,591;17,370;-0,57%
2010-08-31;17,550;17,590;17,643;17,516;-0,23%
2010-08-30;17,590;17,497;17,618;17,480;0,55%
2010-08-27;17,493;17,616;17,627;17,484;-0,70%
2010-08-26;17,616;17,635;17,653;17,561;-0,11%
2010-08-25;17,635;17,691;17,771;17,616;-0,44%
2010-08-24;17,713;17,695;17,824;17,616;0,07%
2010-08-23;17,700;17,588;17,710;17,500;0,79%
2010-08-20;17,562;17,567;17,658;17,532;-0,04%
2010-08-19;17,569;17,536;17,650;17,499;0,31%
2010-08-18;17,515;17,546;17,550;17,452;-0,19%
2010-08-17;17,549;17,545;17,572;17,465;-0,12%
2010-08-16;17,570;17,724;17,732;17,520;-0,86%
2010-08-13;17,723;17,687;17,760;17,655;0,20%
2010-08-12;17,687;17,744;17,800;17,655;-0,30%
2010-08-11;17,740;17,527;17,757;17,521;1,22%
2010-08-10;17,527;17,462;17,635;17,462;0,27%
2010-08-09;17,480;17,593;17,628;17,480;-0,68%
2010-08-06;17,600;17,543;17,645;17,513;0,43%
2010-08-05;17,525;17,519;17,586;17,487;0,05%
2010-08-04;17,517;17,594;17,633;17,496;-0,23%
2010-08-03;17,557;17,511;17,632;17,491;0,26%
2010-08-02;17,511;17,541;17,566;17,431;-0,17%
2010-07-30;17,540;17,612;17,675;17,540;-0,34%
2010-07-29;17,599;17,698;17,702;17,555;-0,33%
2010-07-28;17,658;17,687;17,731;17,561;-0,16%
2010-07-27;17,687;17,628;17,719;17,523;0,37%
2010-07-26;17,622;17,734;17,742;17,612;-0,62%
2010-07-23;17,732;17,580;17,752;17,523;0,88%
2010-07-22;17,578;17,807;17,824;17,550;-1,29%
2010-07-21;17,807;17,736;17,853;17,668;0,39%
2010-07-20;17,738;17,917;17,999;17,691;-1,04%
2010-07-19;17,924;17,850;17,943;17,648;0,53%
2010-07-16;17,830;17,633;17,882;17,615;1,13%
2010-07-15;17,631;17,631;17,793;17,506;0,00%
2010-07-14;17,631;17,543;17,689;17,490;0,52%
2010-07-13;17,540;17,603;17,630;17,483;-0,38%
2010-07-12;17,607;17,586;17,685;17,552;0,13%
2010-07-09;17,585;17,641;17,654;17,565;-0,31%
2010-07-08;17,639;17,666;17,755;17,548;-0,11%
2010-07-07;17,658;17,792;17,862;17,592;-0,75%
2010-07-06;17,792;17,751;17,851;17,488;0,23%
2010-07-05;17,751;17,668;17,803;17,658;0,23%
2010-07-02;17,710;17,911;17,922;17,677;-1,07%
2010-07-01;17,901;18,042;18,128;17,872;-0,77%
2010-06-30;18,039;18,112;18,131;17,887;-0,44%
2010-06-29;18,119;17,803;18,173;17,776;1,71%
2010-06-28;17,814;17,753;17,858;17,732;0,16%
2010-06-25;17,785;17,825;17,886;17,735;-0,21%
2010-06-24;17,822;17,868;18,022;17,767;-0,29%
2010-06-23;17,873;17,887;18,087;17,833;-0,04%
2010-06-22;17,881;17,706;17,896;17,609;0,95%
2010-06-21;17,712;17,709;17,749;17,486;-0,01%
2010-06-18;17,713;17,808;17,859;17,668;-0,53%
2010-06-17;17,808;17,855;17,919;17,749;-0,25%
2010-06-16;17,853;17,849;17,998;17,792;0,03%
2010-06-15;17,847;18,110;18,110;17,822;-1,47%
2010-06-14;18,113;18,092;18,128;17,902;0,12%
2010-06-11;18,092;18,020;18,175;17,960;0,37%
2010-06-10;18,025;18,508;18,508;18,025;-2,58%
2010-06-09;18,502;18,539;18,539;18,339;-0,19%
2010-06-08;18,538;18,788;18,808;18,506;-1,37%
2010-06-07;18,795;18,635;18,831;18,520;0,79%
2010-06-04;18,647;18,216;18,687;18,213;2,48%
2010-06-03;18,196;18,173;18,232;18,137;0,09%
2010-06-02;18,180;18,480;18,495;18,150;-1,62%
2010-06-01;18,480;18,197;18,480;18,150;1,53%
2010-05-31;18,201;18,148;18,241;17,818;0,15%
2010-05-28;18,173;18,143;18,297;17,990;0,17%
2010-05-27;18,143;18,720;18,720;18,110;-3,09%
2010-05-26;18,722;18,444;18,730;18,293;1,54%
2010-05-25;18,438;18,683;19,160;18,428;-1,37%
2010-05-24;18,695;18,544;18,732;18,400;0,89%
2010-05-21;18,530;18,829;19,048;18,445;-1,54%
2010-05-20;18,819;18,577;18,978;18,510;2,99%
2010-05-19;18,272;18,203;18,586;18,184;0,36%
2010-05-18;18,206;18,004;18,232;17,794;1,13%
2010-05-17;18,003;17,973;18,348;17,896;0,06%
2010-05-14;17,993;17,756;18,200;17,756;1,45%
2010-05-13;17,736;17,721;17,805;17,637;0,07%
2010-05-12;17,723;17,889;17,889;17,656;-0,94%
2010-05-11;17,892;17,715;17,912;17,715;1,00%
2010-05-10;17,715;18,370;18,370;17,675;-3,57%
2010-05-07;18,370;18,547;18,753;18,170;-0,95%
2010-05-06;18,547;17,947;18,964;17,862;3,42%
2010-05-05;17,933;17,626;17,998;17,626;1,69%
2010-05-04;17,635;17,269;17,651;17,266;2,10%
2010-05-03;17,272;17,375;17,380;17,255;-0,59%
2010-04-30;17,375;17,318;17,437;17,225;0,49%
2010-04-29;17,290;17,519;17,523;17,218;-1,26%
2010-04-28;17,510;17,598;17,679;17,450;-1,13%
2010-04-27;17,711;17,448;17,730;17,433;1,43%
2010-04-26;17,462;17,540;17,561;17,412;-0,60%
2010-04-23;17,567;17,648;17,677;17,542;-0,43%
2010-04-22;17,643;17,521;17,715;17,504;0,68%
2010-04-21;17,523;17,523;17,532;17,489;0,00%
2010-04-20;17,523;17,548;17,563;17,443;-0,15%
2010-04-19;17,550;17,604;17,689;17,494;-0,14%
2010-04-16;17,575;17,501;17,684;17,421;0,50%
2010-04-15;17,487;17,449;17,590;17,304;0,22%
2010-04-14;17,449;17,488;17,508;17,399;-0,26%
2010-04-13;17,495;17,548;17,692;17,486;-0,24%
2010-04-12;17,537;17,627;17,703;17,532;-0,65%
2010-04-09;17,652;17,801;17,801;17,625;-0,80%
2010-04-08;17,795;17,815;17,913;17,705;-0,08%
2010-04-07;17,810;17,547;17,826;17,520;1,52%
2010-04-06;17,544;17,614;17,708;17,498;-0,38%
2010-04-05;17,611;17,643;17,655;17,512;-0,22%
2010-04-02;17,650;17,640;17,665;17,640;0,02%
2010-04-01;17,647;17,814;17,833;17,643;-1,07%
2010-03-31;17,837;17,887;17,910;17,740;-0,30%
2010-03-30;17,891;17,948;18,002;17,857;-0,32%
2010-03-29;17,949;18,181;18,184;17,918;-1,28%
2010-03-26;18,181;18,206;18,307;18,068;-0,09%
2010-03-25;18,197;18,014;18,218;17,910;1,08%
2010-03-24;18,002;17,767;18,025;17,767;1,32%
2010-03-23;17,767;17,869;17,956;17,748;-0,57%
2010-03-22;17,869;18,009;18,135;17,869;-0,78%
2010-03-19;18,009;17,908;18,030;17,823;0,55%
2010-03-18;17,910;17,692;17,932;17,664;1,34%
2010-03-17;17,674;17,674;17,695;17,592;0,01%
2010-03-16;17,673;17,637;17,711;17,590;0,22%
2010-03-15;17,635;17,638;17,692;17,602;0,03%
2010-03-12;17,630;17,647;17,700;17,572;-0,06%
2010-03-11;17,641;17,687;17,756;17,636;-0,25%
2010-03-10;17,685;17,753;17,818;17,652;-0,38%
2010-03-09;17,752;17,878;18,013;17,752;-0,68%
2010-03-08;17,873;17,773;17,913;17,703;0,50%
2010-03-05;17,784;17,883;17,912;17,764;-0,56%
2010-03-04;17,885;17,902;17,954;17,822;-0,08%
2010-03-03;17,900;17,919;17,942;17,738;-0,11%
2010-03-02;17,919;17,957;17,969;17,797;-0,21%
2010-03-01;17,957;18,060;18,140;17,933;-0,64%
2010-02-26;18,072;18,241;18,332;17,985;-0,89%
2010-02-25;18,235;18,249;18,411;18,148;-0,08%
2010-02-24;18,250;18,255;18,280;18,164;-0,03%
2010-02-23;18,255;18,120;18,310;18,035;0,77%
2010-02-22;18,115;17,988;18,126;17,875;0,39%
2010-02-19;18,045;18,225;18,256;17,925;-1,26%
2010-02-18;18,275;18,330;18,440;18,076;-0,28%
2010-02-17;18,326;18,390;18,550;18,255;-0,29%
2010-02-16;18,379;18,557;18,611;18,379;-0,90%
2010-02-15;18,545;18,620;18,620;18,545;0,19%
2010-02-12;18,509;18,577;18,782;18,492;-0,14%
2010-02-11;18,535;18,495;18,636;18,390;-0,16%
2010-02-10;18,565;18,470;18,645;18,310;0,49%
2010-02-09;18,475;18,706;18,835;18,399;-1,53%
2010-02-08;18,762;18,822;18,902;18,517;-0,31%
2010-02-05;18,820;18,805;18,950;18,617;0,43%
2010-02-04;18,739;18,410;18,980;18,410;1,26%
2010-02-03;18,505;18,297;18,572;18,095;1,14%
2010-02-02;18,297;18,467;18,490;18,240;-1,50%
2010-02-01;18,575;18,690;18,985;18,468;-1,46%
2010-01-29;18,850;18,693;18,971;18,473;0,80%
2010-01-28;18,700;18,580;18,790;18,436;0,92%
2010-01-27;18,530;18,365;18,705;18,301;0,93%
2010-01-26;18,360;18,165;18,505;18,136;0,82%
2010-01-25;18,210;18,150;18,240;18,092;0,26%
2010-01-22;18,162;18,030;18,331;17,855;0,70%
2010-01-21;18,035;17,885;18,097;17,815;0,78%
2010-01-20;17,895;17,704;17,956;17,700;1,06%
2010-01-19;17,708;17,597;17,814;17,597;0,61%
2010-01-18;17,600;17,710;17,787;17,585;-0,66%
2010-01-15;17,717;17,580;17,742;17,555;0,75%
2010-01-14;17,585;17,575;17,740;17,490;0,09%
2010-01-13;17,570;17,462;17,617;17,335;0,51%
2010-01-12;17,480;17,340;17,506;17,320;0,69%
2010-01-11;17,360;17,265;17,395;17,150;0,57%
2010-01-08;17,262;17,461;17,522;17,218;-1,16%
2010-01-07;17,465;17,310;17,518;17,310;0,81%
2010-01-06;17,325;17,296;17,393;17,241;0,09%
2010-01-05;17,310;17,193;17,398;17,145;0,57%
2010-01-04;17,212;17,288;17,338;17,161;-1,25%
2010-01-01;17,430;17,430;17,430;17,430;0,00%
2009-12-31;17,430;17,401;17,435;17,401;0,16%
2009-12-30;17,403;17,416;17,500;17,359;-0,11%
2009-12-29;17,423;17,404;17,465;17,267;0,10%
2009-12-28;17,405;17,466;17,490;17,300;-1,25%
2009-12-25;17,625;17,625;17,625;17,625;0,00%
2009-12-24;17,625;17,619;17,625;17,619;0,03%
2009-12-23;17,619;17,784;17,826;17,500;-1,03%
2009-12-22;17,802;17,826;17,902;17,769;-0,21%
2009-12-21;17,839;17,788;17,868;17,688;0,22%
2009-12-18;17,800;17,821;18,011;17,750;-0,25%
2009-12-17;17,845;17,584;17,987;17,565;1,62%
2009-12-16;17,561;17,516;17,575;17,441;0,14%
2009-12-15;17,536;17,411;17,669;17,400;0,50%
2009-12-14;17,448;17,576;17,576;17,390;-0,83%
2009-12-11;17,594;17,567;17,676;17,453;0,15%
2009-12-10;17,568;17,633;17,755;17,497;-0,32%
2009-12-09;17,625;17,625;17,757;17,460;0,02%
2009-12-08;17,622;17,344;17,683;17,268;1,60%
2009-12-07;17,345;17,310;17,435;17,195;0,14%
2009-12-04;17,320;17,115;17,355;17,005;1,36%
2009-12-03;17,087;17,173;17,183;17,023;-0,57%
2009-12-02;17,185;17,236;17,265;17,145;-0,24%
2009-12-01;17,227;17,495;17,498;17,193;-1,87%
2009-11-30;17,555;17,400;17,585;17,356;0,86%
2009-11-27;17,405;17,479;17,610;17,300;-0,40%
2009-11-26;17,475;17,350;17,550;17,270;1,12%
2009-11-25;17,282;17,263;17,376;17,193;-0,38%
2009-11-24;17,348;17,271;17,386;17,193;0,43%
2009-11-23;17,273;17,297;17,325;17,150;-0,27%
2009-11-20;17,320;17,275;17,380;17,275;0,30%
2009-11-19;17,268;17,260;17,399;17,185;0,06%
2009-11-18;17,258;17,110;17,282;17,030;0,86%
2009-11-17;17,110;17,130;17,280;17,100;-0,04%
2009-11-16;17,116;17,163;17,198;17,068;-0,56%
2009-11-13;17,213;17,343;17,441;17,148;-0,76%
2009-11-12;17,345;17,188;17,419;17,151;0,98%
2009-11-11;17,176;17,115;17,250;16,980;0,36%
2009-11-10;17,115;16,990;17,192;16,935;0,66%
2009-11-09;17,002;17,203;17,203;16,973;-1,05%
2009-11-06;17,182;17,158;17,268;17,095;0,13%
2009-11-05;17,160;17,215;17,312;17,145;-0,29%
2009-11-04;17,210;17,460;17,460;17,179;-1,40%
2009-11-03;17,455;17,615;17,805;17,357;-1,13%
2009-11-02;17,655;17,635;17,655;17,635;0,11%
2009-10-30;17,635;17,340;17,722;17,180;1,76%
2009-10-29;17,330;17,770;17,775;17,240;-2,50%
2009-10-28;17,775;17,423;17,822;17,310;2,27%
2009-10-27;17,380;17,330;17,465;17,235;0,29%
2009-10-26;17,330;17,140;17,446;17,015;0,88%
2009-10-23;17,178;17,188;17,212;17,077;-0,01%
2009-10-22;17,180;17,335;17,412;17,160;-0,84%
2009-10-21;17,325;17,545;17,694;17,210;-1,20%
2009-10-20;17,535;17,170;17,650;17,165;2,16%
2009-10-19;17,165;17,080;17,195;17,040;0,53%
2009-10-16;17,075;17,010;17,252;17,008;0,33%
2009-10-15;17,018;17,018;17,151;16,978;0,05%
2009-10-14;17,010;17,210;17,210;17,005;-1,21%
2009-10-13;17,218;17,332;17,401;17,212;-1,23%
2009-10-12;17,432;17,432;17,432;17,432;0,00%
2009-10-09;17,432;17,398;17,473;17,345;0,28%
2009-10-08;17,384;17,488;17,532;17,324;-0,57%
2009-10-07;17,484;17,727;17,727;17,477;-0,39%
2009-10-06;17,553;17,598;17,605;17,435;-0,25%
2009-10-05;17,597;17,820;17,820;17,595;-1,24%
2009-10-02;17,818;17,866;18,074;17,725;-0,29%
2009-10-01;17,870;17,730;17,933;17,660;0,87%
2009-09-30;17,715;17,875;17,933;17,588;-0,94%
2009-09-29;17,883;17,917;17,978;17,856;0,11%
2009-09-28;17,864;17,875;17,963;17,820;-0,26%
2009-09-25;17,910;18,012;18,164;17,885;-0,49%
2009-09-24;17,999;17,973;18,138;17,792;0,11%
2009-09-23;17,980;17,935;18,003;17,804;0,28%
2009-09-22;17,930;18,225;18,225;17,905;-1,70%
2009-09-21;18,240;18,080;18,277;18,080;0,81%
2009-09-18;18,093;18,048;18,145;17,977;0,22%
2009-09-17;18,053;18,026;18,179;17,956;0,23%
2009-09-16;18,011;18,022;18,062;17,912;-0,06%
2009-09-15;18,022;18,100;18,197;18,003;-0,49%
2009-09-14;18,110;18,315;18,398;18,100;-1,12%
2009-09-11;18,315;18,103;18,320;18,031;1,10%
2009-09-10;18,115;18,338;18,422;18,110;-1,17%
2009-09-09;18,329;18,280;18,405;18,173;0,21%
2009-09-08;18,290;18,430;18,446;18,216;-0,79%
2009-09-07;18,435;18,435;18,435;18,435;0,00%
2009-09-04;18,435;18,605;18,648;18,370;-0,89%
2009-09-03;18,600;18,834;18,834;18,600;-1,33%
2009-09-02;18,850;19,075;19,232;18,790;-1,50%
2009-09-01;19,137;18,807;19,171;18,672;1,78%
2009-08-31;18,802;18,824;19,052;18,682;-0,06%
2009-08-28;18,813;18,590;18,893;18,590;0,79%
2009-08-27;18,665;18,622;18,920;18,515;0,28%
2009-08-26;18,613;18,615;18,763;18,573;-0,03%
2009-08-25;18,618;18,402;18,624;18,273;1,10%
2009-08-24;18,415;18,310;18,463;18,210;0,60%
2009-08-21;18,306;18,405;18,405;18,224;-0,61%
2009-08-20;18,418;18,381;18,558;18,299;0,14%
2009-08-19;18,393;18,473;18,648;18,259;-0,30%
2009-08-18;18,449;18,810;18,810;18,399;-1,92%
2009-08-17;18,810;18,706;18,841;18,620;1,70%
2009-08-14;18,496;18,226;18,584;18,175;1,50%
2009-08-13;18,223;18,397;18,401;18,180;-0,94%
2009-08-12;18,395;18,418;18,578;18,294;-0,52%
2009-08-11;18,491;18,360;18,620;18,360;0,48%
2009-08-10;18,402;18,202;18,531;18,126;1,08%
2009-08-07;18,205;18,396;18,443;18,167;-1,01%
2009-08-06;18,390;18,135;18,474;18,066;1,38%
2009-08-05;18,140;18,168;18,383;18,066;-0,15%
2009-08-04;18,167;18,243;18,426;18,157;-0,45%
2009-08-03;18,250;18,656;18,665;18,250;-2,14%
2009-07-31;18,650;18,825;18,862;18,610;-0,93%
2009-07-30;18,825;18,936;18,866;18,715;-0,58%
2009-07-29;18,935;18,807;19,093;18,807;0,65%
2009-07-28;18,812;18,741;18,957;18,726;0,38%
2009-07-27;18,741;18,958;18,958;18,716;-1,14%
2009-07-24;18,958;18,995;19,034;18,855;-0,19%
2009-07-23;18,994;19,051;19,053;18,813;-0,30%
2009-07-22;19,051;18,964;19,107;18,942;0,45%
2009-07-21;18,965;18,966;19,149;18,906;-0,01%
2009-07-20;18,966;19,260;19,260;18,966;-1,51%
2009-07-17;19,256;19,302;19,436;19,201;-0,26%
2009-07-16;19,306;19,347;19,428;19,185;-0,20%
2009-07-15;19,345;19,606;19,606;19,302;-1,33%
2009-07-14;19,606;19,784;19,800;19,581;-0,94%
2009-07-13;19,792;19,952;20,120;19,743;-0,79%
2009-07-10;19,950;19,895;20,280;19,895;0,23%
2009-07-09;19,905;20,042;20,042;19,873;-0,63%
2009-07-08;20,032;19,920;20,259;19,827;0,58%
2009-07-07;19,917;19,534;20,000;19,435;1,96%
2009-07-06;19,535;19,502;19,839;19,486;0,21%
2009-07-03;19,494;19,543;19,551;19,430;-0,13%
2009-07-02;19,519;19,325;19,619;19,316;0,99%
2009-07-01;19,327;19,523;19,523;19,235;-1,01%
2009-06-30;19,525;19,567;19,683;19,330;-0,13%
2009-06-29;19,551;19,343;19,673;19,280;1,12%
2009-06-26;19,335;19,393;19,527;19,213;-0,37%
2009-06-25;19,406;19,683;19,767;19,390;-1,41%
2009-06-24;19,683;19,798;19,909;19,595;-0,58%
2009-06-23;19,797;20,296;20,319;19,771;-2,48%
2009-06-22;20,300;19,770;20,383;19,770;2,81%
2009-06-19;19,745;19,750;19,781;19,500;-0,19%
2009-06-18;19,783;19,663;19,819;19,535;0,47%
2009-06-17;19,690;19,710;19,990;19,575;-0,18%
2009-06-16;19,726;19,505;19,745;19,305;1,11%
2009-06-15;19,510;19,260;19,613;19,238;1,28%
2009-06-12;19,263;19,506;19,549;19,159;-1,22%
2009-06-11;19,501;19,470;19,501;19,470;0,11%
2009-06-10;19,480;19,430;19,644;19,218;0,28%
2009-06-09;19,425;19,607;19,607;19,320;-0,94%
2009-06-08;19,610;19,585;19,845;19,578;0,05%
2009-06-05;19,600;19,385;19,685;19,083;1,11%
2009-06-04;19,385;19,635;19,795;19,347;-1,27%
2009-06-03;19,635;19,234;19,790;19,234;2,11%
2009-06-02;19,230;19,505;19,535;19,175;-1,47%
2009-06-01;19,517;19,720;19,730;19,397;-1,00%
2009-05-29;19,715;20,080;20,087;19,650;-1,54%
2009-05-28;20,024;20,419;20,420;19,959;-1,93%
2009-05-27;20,419;20,054;20,422;19,965;1,82%
2009-05-26;20,054;20,240;20,477;20,050;-1,04%
2009-05-25;20,265;20,275;20,290;20,210;0,00%
2009-05-22;20,264;20,325;20,355;20,110;-0,30%
2009-05-21;20,325;20,360;20,478;20,135;-0,00%
2009-05-20;20,326;20,391;20,391;20,113;-0,33%
2009-05-19;20,393;20,755;20,759;20,305;-1,49%
2009-05-18;20,702;21,125;21,125;20,672;-2,01%
2009-05-15;21,126;20,857;21,171;20,663;1,28%
2009-05-14;20,859;21,152;21,251;20,789;-1,38%
2009-05-13;21,150;20,700;21,160;20,670;2,17%
2009-05-12;20,701;20,671;20,795;20,459;0,14%
2009-05-11;20,673;20,623;20,800;20,516;0,25%
2009-05-08;20,621;21,074;21,114;20,594;-2,14%
2009-05-07;21,071;21,134;21,140;20,869;-0,34%
2009-05-06;21,142;21,368;21,468;21,076;-1,04%
2009-05-05;21,364;21,151;21,598;21,048;1,04%
2009-05-04;21,145;21,732;21,732;21,130;-2,74%
2009-05-01;21,740;21,903;21,903;21,732;-0,72%
2009-04-30;21,898;21,784;21,952;21,605;0,55%
2009-04-29;21,779;21,975;22,005;21,581;-0,94%
2009-04-28;21,985;22,260;22,380;21,910;-0,93%
2009-04-27;22,191;21,824;22,262;21,824;1,66%
2009-04-24;21,828;22,058;22,071;21,773;-1,04%
